proftxgas,inclusionrate,feeoverhead
1896000,0.74,0.0038576965880949923
1921000,0.74,0.0038074923118313927
1946000,0.74,0.0037585779707235895
1971000,0.74,0.003710904480481028
1996000,0.74,0.0036644252159459445
2021000,0.74,0.003619095858994609
2046000,0.74,0.0038258450550161254
2071000,0.74,0.003779661507756153
2096000,0.74,0.003734579667253336
2121000,0.74,0.0036905605764087656
2146000,0.74,0.0036475670934589897
2171000,0.74,0.0036055637874541652
2196000,0.74,0.0035645168408756796
2221000,0.74,0.0035243939588307034
2246000,0.74,0.0037433179796319657
2271000,0.74,0.00370211016391607
2296000,0.74,0.0036617997309466004
2321000,0.74,0.003622357683004479
2346000,0.74,0.003583756258420032
2371000,0.74,0.0035459688664080113
2396000,0.74,0.0035089700259822183
2421000,0.74,0.0034727353086548515
2446000,0.74,0.003650582082831051
2471000,0.74,0.0036136478246073457
2496000,0.74,0.0035774534353384415
2521000,0.74,0.003541976903849564
2546000,0.74,0.003507197083505401
2571000,0.74,0.003473093650176877
2596000,0.74,0.003439647062636653
2621000,0.74,0.0036082986593308523
2646000,0.74,0.0035742066462986265
2671000,0.74,0.0035407528214549478
2696000,0.74,0.003507919431048281
2721000,0.74,0.003475689373798664
2746000,0.74,0.0034440461711967097
2771000,0.74,0.003412973939410381
2796000,0.74,0.0033824573626989145
2821000,0.74,0.00349838058452461
2846000,0.74,0.0034676499047589333
2871000,0.74,0.0034374544162117464
2896000,0.74,0.0034077802586132333
2921000,0.74,0.0033786140461978514
2946000,0.74,0.003349942847570918
2971000,0.74,0.0033217541665916945
2996000,0.74,0.003462154776507917
21000,0.75,0.027256225122409043
46000,0.75,0.012443059295012823
71000,0.75,0.008061700388318167
96000,0.75,0.005962299245526978
121000,0.75,0.0047304192361205775
146000,0.75,0.008813115072906256
171000,0.75,0.007524647956984288
196000,0.75,0.006564871431858741
221000,0.75,0.0058222389169425934
246000,0.75,0.005230547970098834
271000,0.75,0.0047480250946284625
296000,0.75,0.0043470094616361935
321000,0.75,0.00400845732287948
346000,0.75,0.005946312537741197
371000,0.75,0.005545617622799068
396000,0.75,0.005195515500147612
421000,0.75,0.0048869932020390834
446000,0.75,0.004613058605512229
471000,0.75,0.004368204114773788
496000,0.75,0.004148032536408173
521000,0.75,0.0039489906680584535
546000,0.75,0.005200092484135917
571000,0.75,0.004972417681853258
596000,0.75,0.004763843114661427
621000,0.75,0.004572061990882787
646000,0.75,0.004395124607334691
671000,0.75,0.004231371827627735
696000,0.75,0.004079382897037659
721000,0.75,0.004946976308753825
746000,0.75,0.004781192920390762
771000,0.75,0.0046261607245285455
796000,0.75,0.004480866731924006
821000,0.75,0.004344421338138256
846000,0.75,0.004216040092921405
871000,0.75,0.004095028609198058
896000,0.75,0.003980769998450344
921000,0.75,0.004642526655361507
946000,0.75,0.004519838318803328
971000,0.75,0.00440346761028625
996000,0.75,0.004292938804807177
1021000,0.75,0.0041878227713887835
1046000,0.75,0.004087731404959797
1071000,0.75,0.0039923128380839855
1096000,0.75,0.004540404967572393
1121000,0.75,0.00443914705125722
1146000,0.75,0.004342307019598032
1171000,0.75,0.004249601916703111
1196000,0.75,0.00416077244520012
1221000,0.75,0.004075580544192746
1246000,0.75,0.003993807258795621
