latency,mean,sem,50_percentile,75_percentile,90_percentile,95_percentile
72,0.004167405298216823,0.0018669021788098295,0.0001329387341943545,0.0007599413792693903,0.0026581776401437846,0.0052044461006987034
74,0.004181912493381839,0.0018669060008341895,0.00013503644229514148,0.0007764892122864048,0.002694854047100574,0.005276055474397067
76,0.004193526771685863,0.0018669313279651312,0.0001380321522360835,0.0007890970973345167,0.0027395509445668326,0.005291614084042354
78,0.004201879764744461,0.0018669308570536652,0.000142206408713584,0.0008022837912199595,0.0027652443643164386,0.005348423851775469
80,0.004223647246392306,0.00186694618285015,0.000147415119766901,0.0008235524941701653,0.0028394963139648866,0.005424333696404845
82,0.004249157938238358,0.0018670947351440825,0.000150746540348648,0.0008403190591321835,0.002879640291471394,0.005461405075756652
84,0.0042714193443233305,0.0018671241452722332,0.0001548717836980315,0.0008557913238840015,0.002924932976049508,0.0055316170803678625
86,0.004289964831607498,0.001867134043285671,0.0001595265,0.0008685069037794508,0.0029651434988320845,0.005564497387796643
88,0.004303690393080366,0.0018671383256628523,0.00016417150274242848,0.0008812670328356232,0.003005229088133223,0.005622047620635753
90,0.004329408437647024,0.0018681997163100916,0.0001698363921370215,0.0008986170918822583,0.003035447152855246,0.005647940730559878
92,0.004346413664289645,0.001868201774660653,0.00017410918613538552,0.000915050461220209,0.003068289746300289,0.005751202059066125
94,0.004371957296354863,0.0018682428385029663,0.0001780267409103445,0.000927113247667435,0.0031076666581363282,0.00577311122820704
96,0.004386585607731875,0.0018682522620921188,0.000180472782402101,0.000951495206398051,0.0031252744343048056,0.005819431555401715
98,0.0043974989944763,0.0018682517795000255,0.0001862843213284965,0.0009696861201965733,0.0031695905532125373,0.005951759850290392
100,0.004406945321013281,0.0018682583674556733,0.0001904135052730825,0.0009777531151754526,0.003213885606061619,0.005988967605550712
102,0.004422358477229688,0.0018682605667552895,0.000195053691152273,0.0009944292645137423,0.0032441683098503966,0.006077154864188416
104,0.004436537509066848,0.001868265334844528,0.0001993539786247685,0.0010040643120742562,0.0032862368656995434,0.006123455224243508
106,0.004461763311555746,0.0018682955595050248,0.000204064785380887,0.0010152358431683123,0.0033098547284675876,0.006299188452251396
108,0.004483866506576907,0.0018683150659989673,0.000208311073122114,0.0010251592452207624,0.0033553756708320746,0.006423035466669278
110,0.004496510333129727,0.0018683183486908402,0.000213063104041008,0.0010450938863802316,0.003395925148186724,0.006552559803141077
112,0.004522761597384616,0.0018683389487090763,0.00021948439997126898,0.0010669445360464126,0.0034187267486985007,0.00660247331107023
114,0.004538418382501931,0.00186850201364337,0.000222406224250528,0.001078840275940016,0.003468842541943395,0.006677050924990359
116,0.004552072746137607,0.001868502423731587,0.00022636517522287301,0.001092270938026236,0.003507577265308214,0.006742897644763377
118,0.004593854226704647,0.0018685972816684037,0.00023220094197815602,0.001108269861695811,0.003526171869806527,0.006769126084155382
120,0.0046067314383564624,0.0018685988562815515,0.0002370995861729485,0.001121892579057349,0.0035905640791827373,0.006788821899638057
122,0.0046228305837284715,0.0018686174791884243,0.000240221829379197,0.0011341563070459224,0.003642068463111442,0.006839475574645933
124,0.00463579048358121,0.001868620180667136,0.000244423277592566,0.0011449625057206544,0.0036706547281332032,0.006908495128743132
126,0.004654587548333982,0.0018686366006005703,0.000245997262649933,0.001161472909005165,0.003711978712279247,0.007051266106475482
128,0.004675137492039635,0.0018686443655142188,0.000250265669067888,0.0011746534856207664,0.00375647334606475,0.0072583080094677675
130,0.005509087832846773,0.0026542266607895632,0.0002544536994688995,0.0011860420783445901,0.0038409610949272865,0.007341549736822084
132,0.005528654763764506,0.002654233001307812,0.000257008309071411,0.0011984263946253236,0.003880447220161176,0.0074025794188388
134,0.005552902843812922,0.002654242392504351,0.0002629489643622965,0.001214580736015011,0.003914248771450076,0.0076147599516002504
136,0.005564333073128344,0.0026542495509514446,0.000267445987848566,0.00123192389743215,0.003933865112851022,0.007627663784803039
138,0.005575209329195504,0.0026542504800427242,0.00027190090215433403,0.001249146963675209,0.00395776539016275,0.007635212399683229
140,0.0055966868124367715,0.002654259642125329,0.000274996480851055,0.0012658776401700462,0.004001623297150472,0.007729828100407044
142,0.0056204757805263985,0.0026542728249859516,0.000278573603277806,0.001289044290654862,0.004064643688336811,0.007802601063122659
144,0.005629445915519199,0.00265427832163044,0.000283070709702685,0.0013038388446864348,0.004082974035993031,0.007876035166704902
146,0.0056632423086540595,0.0026543534771383452,0.0002878298700278835,0.0013153394423404303,0.004178316290257486,0.007972262977112482
148,0.005674808668500024,0.002654355429383003,0.0002935864056479365,0.001331132928311209,0.004206803167129327,0.008022124758559087
150,0.005691983314898023,0.0026563949200077226,0.00029752659638069,0.0013519359718736335,0.004230957452607292,0.008101960872877605
152,0.0057415377108898675,0.0026567050723511117,0.00030255392425898803,0.0013626003015927773,0.004273921727781787,0.008170953079262485
154,0.005754203251684482,0.002656708561667773,0.00030885624965044803,0.0013793659276553545,0.004305849171479104,0.008255178316606918
156,0.005800094796442342,0.0026567897903885833,0.0003165029131278695,0.0013939636399730956,0.00436638157065441,0.008365014786679703
158,0.005818620093483635,0.0026568665642614725,0.000321324608816765,0.0014243090555580511,0.004409940671320677,0.008432521584953952
