proftxgas,inclusionrate,feeoverhead
1221000,0.61,0.0009190293354800905
1246000,0.61,0.0010682869253033141
1271000,0.61,0.0010472742005727218
1296000,0.61,0.0010270721519505628
1321000,0.61,0.001007634753162702
1346000,0.61,0.0009889193974204527
1371000,0.61,0.0009708865856512979
1396000,0.61,0.0011486873955367342
1421000,0.61,0.001128478257684223
1446000,0.61,0.0011089679143632648
1471000,0.61,0.001090120737028743
1496000,0.61,0.0010719034787227812
1521000,0.61,0.001054285078349297
1546000,0.61,0.0010372364839387326
1571000,0.61,0.0011890767374613382
1596000,0.61,0.0011704508487166432
1621000,0.61,0.001152399478440322
1646000,0.61,0.0011348964486948738
1671000,0.61,0.001117917148145878
1696000,0.61,0.0011014384165989163
1721000,0.61,0.0012426188596936943
1746000,0.61,0.00122482649343233
1771000,0.61,0.0012075364525877177
1796000,0.61,0.0011907277603189577
1821000,0.61,0.0011743805917258912
1846000,0.61,0.0011584761958466133
1871000,0.61,0.0012592340034252717
1896000,0.61,0.0012426301795404448
1921000,0.61,0.0012264585218160768
1946000,0.61,0.0012107023743107316
1971000,0.61,0.0011953459261332742
1996000,0.61,0.0011803741585213847
2021000,0.61,0.0013024819291058197
2046000,0.61,0.0012865669495224152
2071000,0.61,0.0012710362041153363
2096000,0.61,0.0012558759440471669
2121000,0.61,0.0012410730687047909
2146000,0.61,0.0012266150879416875
2171000,0.61,0.0013163330429209438
2196000,0.61,0.0013013474663849584
2221000,0.61,0.0012866992508695943
2246000,0.61,0.0012723771309801288
2271000,0.61,0.001258370337376208
2296000,0.61,0.0012446685697654046
2321000,0.61,0.00134574940141165
2346000,0.61,0.001331408508387229
2371000,0.61,0.0013173700382439644
2396000,0.61,0.001303624524489332
2421000,0.61,0.0012901628916466086
2446000,0.61,0.001276976435272461
2471000,0.61,0.0013600665799391037
2496000,0.61,0.0013464441182009317
2521000,0.61,0.0013330918361878323
2546000,0.61,0.001320001774952681
2571000,0.61,0.0013071662851145568
2596000,0.61,0.0012945780119528218
2621000,0.61,0.0013437299388674962
2646000,0.61,0.0013310340777670851
2671000,0.61,0.0013185758778628631
2696000,0.61,0.001306348727660129
2721000,0.61,0.0012943462586445084
2746000,0.61,0.0012825623342213063
2771000,0.61,0.0013552930338410435
2796000,0.61,0.0013431748915499041
2821000,0.61,0.0013312715337729642
2846000,0.61,0.0013195773003420704
2871000,0.61,0.001308086728238778
2896000,0.61,0.001296794543084783
2921000,0.61,0.0013353461408692007
2946000,0.61,0.001324014282918851
2971000,0.61,0.0013128731327764845
2996000,0.61,0.001301917916381487
21000,0.62,0.0
46000,0.62,0.0
71000,0.62,0.0
96000,0.62,0.0
121000,0.62,0.0
146000,0.62,0.0
171000,0.62,0.0
196000,0.62,1.5533133216577674e-05
221000,0.62,1.3775991449996487e-05
246000,0.62,1.2375992318899285e-05
271000,0.62,1.1234295610513742e-05
296000,0.62,1.0285453075841973e-05
321000,0.62,9.484405328502256e-06
346000,0.62,0.00021586261820513334
371000,0.62,0.0002013166196737901
396000,0.62,0.0001886072371186266
421000,0.62,0.00017740728242037084
446000,0.62,0.00016746292802461018
471000,0.62,0.00015857423757744402
496000,0.62,0.0004298043515472571
521000,0.62,0.00040918034235593
546000,0.62,0.0003904449786949442
571000,0.62,0.0003733501897853582
596000,0.62,0.00035768952746214683
621000,0.62,0.0003432897880313036
646000,0.62,0.0007011448827379265
671000,0.62,0.0006750217499980633
696000,0.62,0.0006507752790929605
721000,0.62,0.0006282102555460479
746000,0.62,0.0006071576330411534
771000,0.62,0.0005874702908543457
796000,0.62,0.0009186494114816395
821000,0.62,0.0008906759214852436
846000,0.62,0.0008643557110394621
871000,0.62,0.0008395464196778243
896000,0.62,0.0008161215753787779
921000,0.62,0.0007939684381535125
946000,0.62,0.0010895400041027869
971000,0.62,0.0010614879957582249
996000,0.62,0.0010348442207642934
1021000,0.62,0.00100950523396791
1046000,0.62,0.0009853774798099775
1071000,0.62,0.0009623761380777183
1096000,0.62,0.001179925280346248
1121000,0.62,0.0011536111572341549
1146000,0.62,0.0011284451197726769
1171000,0.62,0.001104353635575993
1196000,0.62,0.0010812693204510766
1221000,0.62,0.0010591303089758294
1246000,0.62,0.0012560707634732527
1271000,0.62,0.001231364414860482
1296000,0.62,0.0012076112432775252
1321000,0.62,0.001184757131936164
1346000,0.62,0.0011627519846119413
1371000,0.62,0.0011415493590719715
1396000,0.62,0.001336000582444941
1421000,0.62,0.0013124959979543545
1446000,0.62,0.001289804158432322
1471000,0.62,0.0012678836254881969
1496000,0.62,0.001246695730677231
1521000,0.62,0.0012262043478587362
1546000,0.62,0.0012063756876410981
1571000,0.62,0.0013357527071122294
1596000,0.62,0.0013148292624519501
1621000,0.62,0.0012945512047336906
1646000,0.62,0.0012748891268975168
1671000,0.62,0.0012558153817314856
1696000,0.62,0.001237303952165868
1721000,0.62,0.0013826909085571314
1746000,0.62,0.0013628929287667945
1771000,0.62,0.0013436538981517919
1796000,0.62,0.0013249504752933313
1821000,0.62,0.0013067606005638787
1846000,0.62,0.0012890634093319735
1871000,0.62,0.0013980257045689238
1896000,0.62,0.001379591821333574
1921000,0.62,0.0013616377372454222
1946000,0.62,0.00134414496055933
1971000,0.62,0.0013270959377211853
1996000,0.62,0.0013104739946134551
2021000,0.62,0.0014621845615666632
2046000,0.62,0.0014443181812933657
2071000,0.62,0.0014268831477190855
2096000,0.62,0.0014098640262052607
2121000,0.62,0.00139324610981906
2146000,0.62,0.0013770153769460513
2171000,0.62,0.001470713382987556
2196000,0.62,0.0014539702889189363
2221000,0.62,0.00143760412177667
2246000,0.62,0.0014216022949536883
2271000,0.62,0.0014059527760748498
2296000,0.62,0.0013906440568231637
2321000,0.62,0.0014924684588234667
2346000,0.62,0.0014765640634822107
2371000,0.62,0.0014609950623910865
2396000,0.62,0.0014457509569821645
2421000,0.62,0.0014308216823334433
2446000,0.62,0.0014161975850078767
2471000,0.62,0.0014861687878889342
2496000,0.62,0.0014712832832025468
2521000,0.62,0.0014566930086765397
2546000,0.62,0.001442389267428734
2571000,0.62,0.001428363700845413
2596000,0.62,0.0014146082722933577
2621000,0.62,0.0014640474950563514
2646000,0.62,0.0014502148467659477
2671000,0.62,0.0014366411398512534
2696000,0.62,0.0014233191708244426
2721000,0.62,0.0014102420009344716
2746000,0.62,0.0013974029441160588
2771000,0.62,0.001453854396979996
2796000,0.62,0.0014408549835592166
2821000,0.62,0.0014280859744883266
2846000,0.62,0.0014155412979731446
2871000,0.62,0.0014032150937065724
2896000,0.62,0.0013911017037401827
2921000,0.62,0.0014714366809695724
2946000,0.62,0.001458949947424345
2971000,0.62,0.0014466733574931407
2996000,0.62,0.0014346016505714689
21000,0.63,0.0
46000,0.63,0.0
71000,0.63,0.0
96000,0.63,0.0
121000,0.63,0.0
146000,0.63,0.0
171000,0.63,0.0
196000,0.63,0.00010114724236239542
221000,0.63,8.970524662004299e-05
246000,0.63,8.05888597684126e-05
271000,0.63,7.315446311080997e-05
296000,0.63,6.697587669942398e-05
321000,0.63,6.175968692532556e-05
346000,0.63,0.00040823617076142803
371000,0.63,0.00038072699483410806
396000,0.63,0.00035669119970569216
421000,0.63,0.00033551001207471283
446000,0.63,0.0003167033970481034
471000,0.63,0.000299893237969117
496000,0.63,0.000641384350059527
521000,0.63,0.0006106077497687627
546000,0.63,0.0005826495194679952
571000,0.63,0.0005571394704545103
596000,0.63,0.0005337695262240358
621000,0.63,0.0005122812200153388
646000,0.63,0.0009352425384262328
671000,0.63,0.0009003974363984298
696000,0.63,0.000868055574458831
721000,0.63,0.0008379565600878591
746000,0.63,0.0008098749059294188
771000,0.63,0.0007836143707176996
796000,0.63,0.001146192425862713
821000,0.63,0.0011112900986439947
846000,0.63,0.0010784505567218907
871000,0.63,0.0010474961779411245
896000,0.63,0.001018269164047678
921000,0.63,0.0009906288501484468
946000,0.63,0.001281623648022271
971000,0.63,0.0012486261287632013
996000,0.63,0.0012172851114749684
1021000,0.63,0.0011874789138384607
1046000,0.63,0.0011590974866434688
1071000,0.63,0.0011320410560495503
1096000,0.63,0.0013770603599918482
1121000,0.63,0.0013463498256476947
1146000,0.63,0.0013169791924529369
1171000,0.63,0.0012888626426567598
1196000,0.63,0.0012619215339055734
1221000,0.63,0.0012360836646609875
1246000,0.63,0.0014633530552291057
1271000,0.63,0.0014345695568965112
1296000,0.63,0.0014068965330366247
1321000,0.63,0.0013802709362721163
1346000,0.63,0.001354634403280435
1371000,0.63,0.0013299328277282755
1396000,0.63,0.001502916058075882
1421000,0.63,0.0014764748888627243
1446000,0.63,0.0014509480062751944
1471000,0.63,0.001426288794747744
1496000,0.63,0.0014024537547285636
1521000,0.63,0.0013794022465969304
1546000,0.63,0.0013570962594268636
1571000,0.63,0.0015027556437732339
1596000,0.63,0.001479216238325658
1621000,0.63,0.0014564029095421038
1646000,0.63,0.0014342825737349637
1671000,0.63,0.0014128241270902155
1696000,0.63,0.0013919982997451358
1721000,0.63,0.0015488245242385344
1746000,0.63,0.0015266477698823125
1771000,0.63,0.001505097123780078
1796000,0.63,0.0014841464399858117
1821000,0.63,0.0014637710083550345
1846000,0.63,0.001443947457320974
1871000,0.63,0.0015746525400784938
1896000,0.63,0.0015538897165015095
1921000,0.63,0.0015336673099879553
1946000,0.63,0.0015139644925420668
1971000,0.63,0.001494761492890341
1996000,0.63,0.0014760395303040391
2021000,0.63,0.0016277966414881924
2046000,0.63,0.0016079066532002136
2071000,0.63,0.0015884968674300518
2096000,0.63,0.0015695501013586054
2121000,0.63,0.0015510499822949724
2146000,0.63,0.0015329809004881812
2171000,0.63,0.001620796868470792
2196000,0.63,0.0016023451737022265
2221000,0.63,0.0015843088705313326
2246000,0.63,0.001566674087911883
2271000,0.63,0.0015494275655878861
2296000,0.63,0.0015325566208406313
2321000,0.63,0.0016308754634867732
2346000,0.63,0.0016134961426908785
2371000,0.63,0.001596483319592071
2396000,0.63,0.0015798255220170285
2421000,0.63,0.0015635117516533666
2446000,0.63,0.0015475314598335243
2471000,0.63,0.001605153415406383
2496000,0.63,0.0015890761576398927
2521000,0.63,0.0015733177665486601
2546000,0.63,0.0015578688489666817
2571000,0.63,0.0015427203770786355
2596000,0.63,0.0015278636708278782
2621000,0.63,0.0016082304942966435
2646000,0.63,0.001593035572770787
2671000,0.63,0.0015781250938043815
2696000,0.63,0.0015634911444923972
2721000,0.63,0.0015491261027385163
2746000,0.63,0.0015350226240172988
2771000,0.63,0.00162336031744504
2796000,0.63,0.001608845293147427
2821000,0.63,0.001594587536207092
2846000,0.63,0.0015805802669150407
2871000,0.63,0.0015668169417067939
2896000,0.63,0.0015532912429696843
2921000,0.63,0.0016206275335735874
2946000,0.63,0.0016068747540965544
2971000,0.63,0.0015933534249641364
2996000,0.63,0.0015800577521924064
21000,0.64,0.0
46000,0.64,0.0
71000,0.64,0.0
96000,0.64,0.0
121000,0.64,0.0
146000,0.64,0.0
171000,0.64,0.0
196000,0.64,0.0002616422205501156
221000,0.64,0.00023204468428879028
246000,0.64,0.00020846290743017337
271000,0.64,0.0001892320119107847
296000,0.64,0.00017324957847237384
321000,0.64,0.0001597566206474226
346000,0.64,0.0006032337294430185
371000,0.64,0.000562584556299958
396000,0.64,0.0005270678545133445
421000,0.64,0.0004957692883308419
446000,0.64,0.0004679795300163328
471000,0.64,0.0004431398522023024
496000,0.64,0.0009083328224592625
521000,0.64,0.0008647467945101617
546000,0.64,0.0008251521610618941
571000,0.64,0.0007890246583884312
596000,0.64,0.0007559279864761647
621000,0.64,0.0007254961029626315
646000,0.64,0.0011590117610698913
671000,0.64,0.0011158295046961994
696000,0.64,0.0010757494219125715
721000,0.64,0.0010384488178240634
746000,0.64,0.0010036482542240613
771000,0.64,0.0009711045365125158
796000,0.64,0.0013677352885702475
821000,0.64,0.0013260868327672555
846000,0.64,0.0012868998696240151
871000,0.64,0.0012499624451227519
896000,0.64,0.0012150862608280321
921000,0.64,0.0011821034633028413
946000,0.64,0.0014836491931475137
971000,0.64,0.001445450192294076
996000,0.64,0.0014091688119654095
1021000,0.64,0.0013746641887537197
1046000,0.64,0.0013418089261162025
1071000,0.64,0.0013104875226120896
1096000,0.64,0.0016397777123666557
1121000,0.64,0.0016032081826528588
1146000,0.64,0.0015682341821586865
1171000,0.64,0.0015347535207120876
1196000,0.64,0.001502672552469778
1221000,0.64,0.0014719053011907081
1246000,0.64,0.0016419402936748283
1271000,0.64,0.0016096440644522707
1296000,0.64,0.0015785938317274969
1321000,0.64,0.0015487188538371205
1346000,0.64,0.0015199536448133998
1371000,0.64,0.0014922374951997347
1396000,0.64,0.0016952208596818655
1421000,0.64,0.0016653964251343307
1446000,0.64,0.0016366032642571814
1471000,0.64,0.001608788796815693
1496000,0.64,0.001581903957296714
1521000,0.64,0.0015559029060590954
1546000,0.64,0.0015307427685096275
1571000,0.64,0.0016774009501708588
1596000,0.64,0.0016511258726305885
1621000,0.64,0.0016256612539903882
1646000,0.64,0.0016009701656855523
1671000,0.64,0.001577017889119341
1696000,0.64,0.0015537717527820867
1721000,0.64,0.0017460155023983008
1746000,0.64,0.0017210152804281076
1771000,0.64,0.0016967208806479251
1796000,0.64,0.001673102828300376
1821000,0.64,0.0016501332672309037
1846000,0.64,0.0016277858502857397
1871000,0.64,0.0017582849156436348
1896000,0.64,0.001735100779097701
1921000,0.64,0.0017125200818163668
1946000,0.64,0.0016905195668906682
1971000,0.64,0.0016690771573664336
1996000,0.64,0.001648171882349319
2021000,0.64,0.001798175559485353
2046000,0.64,0.0017762037173606542
2071000,0.64,0.0017547623397971503
2096000,0.64,0.001733832445477051
2121000,0.64,0.00171339594800561
2146000,0.64,0.0016934356037837364
2171000,0.64,0.0017788798134827275
2196000,0.64,0.001758628449485884
2221000,0.64,0.0017388329919275107
2246000,0.64,0.0017194782168615322
2271000,0.64,0.0017005495707049763
2296000,0.64,0.0016820331337417255
2321000,0.64,0.0017703596654902642
2346000,0.64,0.0017514939401546902
2371000,0.64,0.0017330260580358092
2396000,0.64,0.0017149435657775056
2421000,0.64,0.0016972345244125997
2446000,0.64,0.0016798874830755942
2471000,0.64,0.0017861537597090274
2496000,0.64,0.0017682635978529676
2521000,0.64,0.0017507282587231284
2546000,0.64,0.001733537289961118
2571000,0.64,0.0017166806457569067
2596000,0.64,0.001700148667273115
2621000,0.64,0.00178124308100091
2646000,0.64,0.0017644134978470846
2671000,0.64,0.0017478989574329412
2696000,0.64,0.0017316906955873092
2721000,0.64,0.0017157802702327766
2746000,0.64,0.0017001595467237382
2771000,0.64,0.0017820194561846661
2796000,0.64,0.001766085805825361
2821000,0.64,0.001750434566851368
2846000,0.64,0.0017350582969387594
2871000,0.64,0.001719949812987708
2896000,0.64,0.0017051021799336014
2921000,0.64,0.0017685905654229632
2946000,0.64,0.0017535821594027413
2971000,0.64,0.0017388263351061852
2996000,0.64,0.0017243167695595713
21000,0.65,0.0
46000,0.65,1.2726573061277222e-05
71000,0.65,8.245385363644397e-06
96000,0.65,6.098149591862002e-06
121000,0.65,4.838201329080597e-06
146000,0.65,4.009742197388713e-06
171000,0.65,3.4235225778874398e-06
196000,0.65,0.00048690811096107413
221000,0.65,0.00043182800791117886
246000,0.65,0.0003879430477576038
271000,0.65,0.00035215494372092446
296000,0.65,0.00032241212752827885
321000,0.65,0.00029730214874881784
346000,0.65,0.0009032201431913851
371000,0.65,0.0008423562521407527
396000,0.65,0.0007891771958187354
421000,0.65,0.0007423139419102594
446000,0.65,0.0007007044160184288
471000,0.65,0.0006635120372488731
496000,0.65,0.0012180300623924729
521000,0.65,0.0011595833223544464
546000,0.65,0.0011064888478876675
571000,0.65,0.001058043626876824
596000,0.65,0.0010136626022595075
621000,0.65,0.0009728549290606547
646000,0.65,0.0014665225747484828
671000,0.65,0.0014118831345566614
696000,0.65,0.0013611689415050574
721000,0.65,0.0013139716827843548
746000,0.65,0.0012699377792057904
771000,0.65,0.0012287595113975613
796000,0.65,0.001607714850144023
821000,0.65,0.0015587588559252646
846000,0.65,0.0015126962419794825
871000,0.65,0.001469277865344021
896000,0.65,0.0014282823891904489
921000,0.65,0.0013895125089192642
946000,0.65,0.0017483181324524726
971000,0.65,0.0017033047922760444
996000,0.65,0.001660551157931766
1021000,0.65,0.0016198912373163947
1046000,0.65,0.0015811749075526186
1071000,0.65,0.0015442660628385053
1096000,0.65,0.0018488533926265952
1121000,0.65,0.0018076211581790796
1146000,0.65,0.0017681878868400945
1171000,0.65,0.001730438358940007
1196000,0.65,0.0016942669885608263
1221000,0.65,0.0016595768372798922
1246000,0.65,0.0018780113296612332
1271000,0.65,0.0018410716890306033
1296000,0.65,0.0018055571888564018
1321000,0.65,0.0017713869165464774
1346000,0.65,0.0017384859708453914
1371000,0.65,0.001706784913754848
1396000,0.65,0.0019093525452690437
1421000,0.65,0.001875760839687252
1446000,0.65,0.0018433306730259926
1471000,0.65,0.0018120028233824508
1496000,0.65,0.0017817220275371558
1521000,0.65,0.0017524366556183992
1546000,0.65,0.0017240984173322025
1571000,0.65,0.0018922952074557882
1596000,0.65,0.0018626539918001526
1621000,0.65,0.0018339270641042835
1646000,0.65,0.0018060727648317395
1671000,0.65,0.0017790519275362319
1696000,0.65,0.0017528276951138228
1721000,0.65,0.0019501061479315959
1746000,0.65,0.0019221836658592647
1771000,0.65,0.0018950495090854188
1796000,0.65,0.0018686707575669692
1821000,0.65,0.0018430162990611073
1846000,0.65,0.001818056706711959
1871000,0.65,0.0019491513426494102
1896000,0.65,0.0019234505074351511
1921000,0.65,0.001898418616396172
1946000,0.65,0.0018740298880252036
1971000,0.65,0.001850259848856949
1996000,0.65,0.0018270852515516265
2021000,0.65,0.0019571481750644574
2046000,0.65,0.00193323385229974
2071000,0.65,0.0019098968912628046
2096000,0.65,0.0018871166325406814
2121000,0.65,0.0018648733907615598
2146000,0.65,0.001843148397858932
2171000,0.65,0.0019513926132802776
2196000,0.65,0.0019291773057520413
2221000,0.65,0.0019074621177089073
2246000,0.65,0.0018862303488118802
2271000,0.65,0.0018654660340957651
2296000,0.65,0.0018451539039335727
2321000,0.65,0.0019622585861561992
2346000,0.65,0.001941347902160502
2371000,0.65,0.0019208781857733186
2396000,0.65,0.0019008356337514767
2421000,0.65,0.001881207012998157
2446000,0.65,0.0018619796314262218
2471000,0.65,0.0019695127224956376
2496000,0.65,0.0019497860325667952
2521000,0.65,0.0019304505899590324
